benchmark_id	condition	variant	gate_mode	tau	collection	module_id	module_survival	n_genes	n_terms	hub_filter_n_hubs	hub_gene_rate
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mf6b99bef8d0a	0.9375	5	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mf73ef2fa3678	0.9375	6	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mf9fe8f72dc0d	0.890625	6	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mfa52b291f1ae	0.625	3	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mfb1be49d833a	0.796875	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mfcb113ed8a8c	0.421875	1215	361	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mfcb4283fc072	0.71875	19	4	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mfcc91f0617ce	0.765625	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	Reactome	Mffb12860b27e	0.734375	3	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M00189b973d19	0.90625	12	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M04255cb94ff9	0.703125	12	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M08f2fd59d745	0.875	14	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M0964925fa767	0.796875	16	13	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M0ace5037a36b	0.78125	8	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M0bdbd0f896ed	0.78125	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M19652753c643	0.671875	6	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M1d9160069f37	0.890625	23	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M21d6202eaf16	0.65625	53	22	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M27856c6fc2ee	0.890625	8	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M2ef325838592	0.734375	8	5	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M30e93854f25d	0.71875	9	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M36c01ed1114b	0.59375	4	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M3c7067eebcea	0.640625	7	3	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M403dafe5d4a6	0.546875	33	18	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M41675f49d338	0.9375	5	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M42056ba15fd7	0.828125	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M45ba81fa44a9	0.8125	7	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M470a8c93918c	0.90625	6	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M4a014303da15	0.8125	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M4ffea095d61e	0.828125	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M52d5319678e7	0.84375	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M54bc93cad3ad	0.765625	3	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M57bcd25ebb4c	0.78125	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M591c362d15bf	0.796875	9	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M5d424c6fc326	0.578125	3	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M5ec078813f83	0.765625	9	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M5ecc4511a081	0.75	9	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M6082ed2a69f6	0.625	19	10	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M6280e4a72bf2	0.765625	13	5	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M64fb807d64c3	0.765625	4	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M67ba08aed7fc	0.765625	25	7	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M6902cd3b0580	0.78125	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M694c7b27f0da	0.765625	11	3	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M6f793136505c	0.90625	11	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M709424e00345	0.9375	5	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M72dc7e75f1ea	0.9375	5	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M82fc3d2cb596	0.875	6	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M8691bb70f2d4	0.71875	20	3	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M880f30b0711d	0.90625	6	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M8be11bf444d2	0.90625	5	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	M9da2a51d8a58	0.75	17	8	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Ma6e3f426d574	0.734375	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Ma8312a836959	0.75	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Maa8a728ff204	0.90625	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Maee0587818bf	0.734375	11	3	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mb087b5c456a4	0.875	20	6	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mb7f3f0b754ba	0.78125	17	4	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mbf3781a9b0c6	0.734375	3	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mc2d57a4ffe45	0.71875	3	2	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mca0ae7c5ccd4	0.546875	12	7	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mca2eb037cb3f	0.90625	27	3	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mcd1dc273d5bf	0.78125	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Md433f8c9c164	0.796875	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mdb79b8d9d85d	0.6875	8	4	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mdcb014e0a6ff	0.84375	9	3	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Me9d53b7f084b	0.546875	4	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Me9f4c2d07f14	0.796875	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mf07c678dc5b7	0.671875	3	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mf23fe34bb9fb	0.78125	2	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mf2e92e95d3ef	0.640625	3	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mf3b20d6aab84	0.78125	3	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mf4ef716eac2b	0.921875	6	1	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mf921735b4589	0.671875	25	4	0	0.0
PANCAN_TP53_v1	UCEC	ours	hard	0.2	KEGG	Mfc4ee035a600	0.8125	2	1	0	0.0
