raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source	stress_drop_count
1872	GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER	GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER	fgsea_msigdb_C5_GO_BP_entrez	-0.954869576534636	0.960023902761532	down	['7082', '6456', '7122', '9076', '71', '10804', '1756', '60']		False		False	False	7082,6456,7122,9076,71,10804,1756,60	True		qval	True	missing	False	42	True	8	0	1872	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER	evidence_perturb	True	4134	True	False	1		0.859375	55	64	computed	0.859375	d9ebf5b8dce8	0.859375	0.453125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.916015625	0.916015625	1.0	0.859375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1873	GOBP_LIPID_BIOSYNTHETIC_PROCESS	GOBP_LIPID_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	0.954703195927686	0.960023902761532	up	['5291', '3837', '5469', '5281', '2583', '343', '9487', '9896', '8871', '8525', '3992', '5066', '5354', '10005', '5293', '11160', '9108', '10423', '8540', '1606', '10464', '5740', '5629', '3295', '2232', '10170', '1594', '1595', '1389', '3283', '239', '6785', '1962', '8813', '7376', '476', '10580', '9331', '7368', '2194', '5298', '10351', '246', '47', '9373', '3706', '8818', '6307', '335', '1584', '5743', '190', '3417', '3631', '9600', '3490', '10295', '9572', '3422', '10449', '8398', '1392', '3995', '8703', '38', '1583', '1571', '6615', '5406', '6319', '1591', '5191', '6715', '8443', '9375', '10026', '4534', '1609', '2230', '1601', '2677', '2224', '11277', '5295', '9429', '650', '5279', '2710', '3973', '1586', '5130', '1608', '5288', '11145']		False		False	False	5291,3837,5469,5281,2583,343,9487,9896,8871,8525,3992,5066,5354,10005,5293,11160,9108,10423,8540,1606,10464,5740,5629,3295,2232,10170,1594,1595,1389,3283,239,6785,1962,8813,7376,476,10580,9331,7368,2194,5298,10351,246,47,9373,3706,8818,6307,335,1584,5743,190,3417,3631,9600,3490,10295,9572,3422,10449,8398,1392,3995,8703,38,1583,1571,6615,5406,6319,1591,5191,6715,8443,9375,10026,4534,1609,2230,1601,2677,2224,11277,5295,9429,650,5279,2710,3973,1586,5130,1608,5288,11145	True		qval	True	missing	False	42	True	97	0	1873	fgsea_msigdb_C5_GO_BP_entrez:GOBP_LIPID_BIOSYNTHETIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	603933856fd6	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8517156862745099	0.8956185567010311	0.9455160578762174	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
1874	GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-0.95467105049541	0.960023902761532	down	['348', '1622', '2752', '3931']		False		False	False	348,1622,2752,3931	True		qval	True	missing	False	42	True	4	0	1874	fgsea_msigdb_C5_GO_BP_entrez:GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.625	40	64	computed	0.625	568a89604388	0.625	0.375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8984375	0.8984375	1.0	0.625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1875	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	0.95462569365643	0.960023902761532	up	['2208', '1378', '2220', '10666', '940', '563', '10459', '3824', '4976', '3815', '3263', '6891', '6885', '1604', '3569', '383', '5443', '8764', '8809', '7293', '5169', '3125', '3594', '4189', '909', '8673', '2268', '948', '6810', '6850', '5395', '912', '924', '6398', '3105', '3123', '3561', '3663', '910', '7040', '5590', '6778', '1653', '3566', '2207', '7784', '3902', '11331', '3565', '6777', '2625', '8013', '7855', '6223', '3596', '3605']		False		False	False	2208,1378,2220,10666,940,563,10459,3824,4976,3815,3263,6891,6885,1604,3569,383,5443,8764,8809,7293,5169,3125,3594,4189,909,8673,2268,948,6810,6850,5395,912,924,6398,3105,3123,3561,3663,910,7040,5590,6778,1653,3566,2207,7784,3902,11331,3565,6777,2625,8013,7855,6223,3596,3605	True		qval	True	missing	False	42	True	58	0	1875	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	82bdf7fc5cb5	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8563012295081966	0.9005926724137931	0.9456014989116348	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
1876	GOBP_REGULATION_OF_PROTEIN_SECRETION	GOBP_REGULATION_OF_PROTEIN_SECRETION	fgsea_msigdb_C5_GO_BP_entrez	0.95452577426917	0.960023902761532	up	['10307', '101', '4826', '10802', '3708', '1131', '2850', '3418', '3670', '135', '5478', '2693', '1080', '8447', '846', '3569', '5211', '4988', '7376', '8431', '2308', '5213', '2149', '2775', '2778', '10312', '6717', '9572', '7447', '10411', '8398', '6810', '1392', '1113', '3651', '8111', '1374', '4825', '3123', '4041', '5468', '2696', '7040']		False		False	False	10307,101,4826,10802,3708,1131,2850,3418,3670,135,5478,2693,1080,8447,846,3569,5211,4988,7376,8431,2308,5213,2149,2775,2778,10312,6717,9572,7447,10411,8398,6810,1392,1113,3651,8111,1374,4825,3123,4041,5468,2696,7040	True		qval	True	missing	False	42	True	45	0	1876	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_PROTEIN_SECRETION	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	76c24319faa4	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8680186170212767	0.9065972222222223	0.9531865997680506	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
1877	GOBP_MITOCHONDRION_ORGANIZATION	GOBP_MITOCHONDRION_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-0.954326865831659	0.960023902761532	down	['4719', '7156', '5516', '1346', '5329', '6834', '4318', '617', '4700', '3082', '9093', '5716', '7157', '2852', '3099', '808', '142', '8878', '7755', '3791', '10493', '2629', '5027', '4088', '5071', '6687', '207', '4726']		False		False	False	4719,7156,5516,1346,5329,6834,4318,617,4700,3082,9093,5716,7157,2852,3099,808,142,8878,7755,3791,10493,2629,5027,4088,5071,6687,207,4726	True		qval	True	missing	False	42	True	31	0	1877	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRION_ORGANIZATION	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	ee300334bc77	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8484848484848485	0.9032258064516129	0.9331867806937764	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
1878	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	fgsea_msigdb_C5_GO_BP_entrez	0.954243930845313	0.960023902761532	up	['563', '6891', '8546', '909', '913', '912', '3105', '910']		False		False	False	563,6891,8546,909,913,912,3105,910	True		qval	True	missing	False	42	True	8	0	1878	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	evidence_perturb	True	4134	True	False	1		0.796875	51	64	computed	0.796875	6f2739c52ad4	0.796875	0.578125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.896484375	0.896484375	1.0	0.796875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1879	GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	0.954116901147867	0.960023902761532	up	['4323', '1482', '2648', '5629', '4851', '9734', '1048', '9759', '9868', '4487', '8324', '652', '7040', '650', '10038', '5465', '596', '9472', '4208', '9780', '89', '2475', '5997', '4656', '4618', '4666']		False		False	False	4323,1482,2648,5629,4851,9734,1048,9759,9868,4487,8324,652,7040,650,10038,5465,596,9472,4208,9780,89,2475,5997,4656,4618,4666	True		qval	True	missing	False	42	True	26	0	1879	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	62dd0a9f5384	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.876736111111111	0.9104567307692308	0.95930093659016	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1880	GOBP_BONE_DEVELOPMENT	GOBP_BONE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	0.953891394852432	0.960023902761532	up	['9350', '1749', '4323', '6261', '2648', '4665', '9321', '4325', '249', '860', '2355', '5358', '5308', '4762', '2778', '5600', '302', '7052', '2591', '3037', '8817', '5191', '8111', '4487', '6715', '54', '652', '4041', '2677', '2253', '7040', '2734', '10370', '5026']		False		False	False	9350,1749,4323,6261,2648,4665,9321,4325,249,860,2355,5358,5308,4762,2778,5600,302,7052,2591,3037,8817,5191,8111,4487,6715,54,652,4041,2677,2253,7040,2734,10370,5026	True		qval	True	missing	False	42	True	36	0	1880	fgsea_msigdb_C5_GO_BP_entrez:GOBP_BONE_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	e450f35c1974	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8560855263157894	0.9036458333333334	0.9418967954390891	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
1881	GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-0.953839288013706	0.960023902761532	down	['4842', '5999', '2185', '274', '859']		False		False	False	4842,5999,2185,274,859	True		qval	True	missing	False	42	True	5	0	1881	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	fd82bdc131ea	0.890625	0.390625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8937499999999999	0.8937499999999999	1.0	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1882	GOBP_PHOTOPERIODISM	GOBP_PHOTOPERIODISM	fgsea_msigdb_C5_GO_BP_entrez	-0.953774384277164	0.960023902761532	down	['1407', '7157', '10874']		False		False	False	1407,7157,10874	True		qval	True	missing	False	42	True	3	0	1882	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PHOTOPERIODISM	evidence_perturb	True	4134	True	False	1		0.8125	52	64	computed	0.8125	9f43289f57f1	0.8125	0.1875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9322916666666666	0.9322916666666666	1.0	0.8125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1883	GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-0.953772819264218	0.960023902761532	down	['1407', '3953', '3607', '7157', '7033', '5255', '1642', '5071', '207', '10269', '32', '4837', '8445', '3146', '3643', '2931', '4779', '5499', '2203']		False		False	False	1407,3953,3607,7157,7033,5255,1642,5071,207,10269,32,4837,8445,3146,3643,2931,4779,5499,2203	True		qval	True	missing	False	42	True	19	0	1883	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	d6952d2e062e	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.85390625	0.8988486842105263	0.9444084994195048	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1884	GOBP_ORGANIC_ANION_TRANSPORT	GOBP_ORGANIC_ANION_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	-0.953680415444026	0.960023902761532	down	['2172', '10991', '348', '301', '10227', '6540', '3764', '2182', '5999', '6518', '8529', '9971', '5322', '6573', '8792', '3553', '788', '2538', '4915', '10998', '6566', '5027', '551', '1497', '6534', '9536', '10864', '8600', '207', '6519', '32', '10237', '6539', '10165', '7223', '368', '10630', '10257', '9389', '2806', '9075', '2550', '8884', '1244', '10478', '634', '2169', '7351', '6508', '1814', '291', '11001', '9120', '5172', '7957', '215', '9056', '6541', '11254', '6556', '6568', '3993', '9122']		False		False	False	2172,10991,348,301,10227,6540,3764,2182,5999,6518,8529,9971,5322,6573,8792,3553,788,2538,4915,10998,6566,5027,551,1497,6534,9536,10864,8600,207,6519,32,10237,6539,10165,7223,368,10630,10257,9389,2806,9075,2550,8884,1244,10478,634,2169,7351,6508,1814,291,11001,9120,5172,7957,215,9056,6541,11254,6556,6568,3993,9122	True		qval	True	missing	False	42	True	69	0	1884	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ORGANIC_ANION_TRANSPORT	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	fd9c3c398188	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8630642361111112	0.900588768115942	0.9538781171910689	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	6
1885	GOBP_DENDRITE_DEVELOPMENT	GOBP_DENDRITE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	0.953582868440742	0.960023902761532	up	['1141', '7101', '11141', '582', '1136', '5764', '2861', '4133', '4038', '10084', '815', '5063', '538', '4205', '5649', '3706', '8578', '4076', '2043', '4131', '1855', '2932', '10013', '7940', '1398', '4130', '473', '1902', '585', '1608', '1742', '7533', '8322', '7988', '4208', '6792', '9820', '10152', '1600']		False		False	False	1141,7101,11141,582,1136,5764,2861,4133,4038,10084,815,5063,538,4205,5649,3706,8578,4076,2043,4131,1855,2932,10013,7940,1398,4130,473,1902,585,1608,1742,7533,8322,7988,4208,6792,9820,10152,1600	True		qval	True	missing	False	42	True	41	0	1885	fgsea_msigdb_C5_GO_BP_entrez:GOBP_DENDRITE_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	a9d068b2b71b	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.851017441860465	0.8925304878048781	0.9480470739466647	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
1886	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	fgsea_msigdb_C5_GO_BP_entrez	-0.953497957806487	0.960023902761532	down	['389', '6711', '5119', '5413', '375', '5921', '1058', '6683', '324', '1072']		False		False	False	389,6711,5119,5413,375,5921,1058,6683,324,1072	True		qval	True	missing	False	42	True	10	0	1886	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	evidence_perturb	True	4134	True	False	1		0.9375	60	64	computed	0.9375	3507e440d729	0.9375	0.703125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8984375	0.8984375	1.0	0.9375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1887	GOBP_T_HELPER_17_CELL_DIFFERENTIATION	GOBP_T_HELPER_17_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	0.953484167746959	0.960023902761532	up	['4976', '3569', '3594', '4092']		False		False	False	4976,3569,3594,4092	True		qval	True	missing	False	42	True	5	0	1887	fgsea_msigdb_C5_GO_BP_entrez:GOBP_T_HELPER_17_CELL_DIFFERENTIATION	evidence_perturb	True	4134	True	False	1		0.921875	59	64	computed	0.921875	629b8d0cdbe9	0.921875	0.484375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8843749999999999	0.8843749999999999	1.0	0.921875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
1888	GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-0.953325657333649	0.960023902761532	down	['389', '7082', '7184', '119', '5062', '800', '4233', '4088', '2041', '5071', '7248', '6281', '1072', '5345', '3984', '71', '9124', '7840', '395']		False		False	False	389,7082,7184,119,5062,800,4233,4088,2041,5071,7248,6281,1072,5345,3984,71,9124,7840,395	True		qval	True	missing	False	42	True	22	0	1888	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	691d7c8d327f	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.858016304347826	0.8970170454545454	0.9515587889730819	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
1889	GOBP_GLIAL_CELL_DEVELOPMENT	GOBP_GLIAL_CELL_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	0.953269816832112	0.960023902761532	up	['10810', '5354', '2896', '4035', '135', '5454', '9968', '4137', '9331', '6664', '9639', '9572', '1272', '5534', '6608', '6280', '3400', '6900', '5604', '1605', '4763', '2885', '7040', '4821', '1902', '4916', '208', '3845', '3398', '1191', '3766', '6647', '11076', '3459']		False		False	False	10810,5354,2896,4035,135,5454,9968,4137,9331,6664,9639,9572,1272,5534,6608,6280,3400,6900,5604,1605,4763,2885,7040,4821,1902,4916,208,3845,3398,1191,3766,6647,11076,3459	True		qval	True	missing	False	42	True	37	0	1889	fgsea_msigdb_C5_GO_BP_entrez:GOBP_GLIAL_CELL_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	65083bfb7e39	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.859375	0.9058277027027026	0.9435440454366436	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
1890	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	fgsea_msigdb_C5_GO_BP_entrez	0.953220352710635	0.960023902761532	up	['801', '5753', '5310', '1444', '3815', '5617', '10464', '4851', '4485', '815', '3600', '2149', '3280', '3454', '5311', '9146', '602', '7132', '5008', '7066', '11122', '5468', '7040', '8651', '5771', '6778', '6773', '1438', '3565', '6777', '3717', '6775', '6774', '1600', '9655', '6352']		False		False	False	801,5753,5310,1444,3815,5617,10464,4851,4485,815,3600,2149,3280,3454,5311,9146,602,7132,5008,7066,11122,5468,7040,8651,5771,6778,6773,1438,3565,6777,3717,6775,6774,1600,9655,6352	True		qval	True	missing	False	42	True	38	0	1890	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	evidence_perturb	True	4134	True	False	1		0.9375	60	64	computed	0.9375	820543120784	0.9375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.854296875	0.8992598684210527	0.9445315421526621	0.9375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
1891	GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	fgsea_msigdb_C5_GO_BP_entrez	-0.95310415551808	0.960023902761532	down	['8905', '9002', '1176']		False		False	False	8905,9002,1176	True		qval	True	missing	False	42	True	3	0	1891	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	evidence_perturb	True	4134	True	False	1		0.609375	39	64	computed	0.609375	ab9cc1cc71b2	0.609375	0.390625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8645833333333334	0.8645833333333334	1.0	0.609375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1892	GOBP_NATURAL_KILLER_CELL_ACTIVATION	GOBP_NATURAL_KILLER_CELL_ACTIVATION	fgsea_msigdb_C5_GO_BP_entrez	-0.953012669868483	0.960023902761532	down	['3558', '3452', '3467', '3451', '3134', '914', '2000', '7409', '8993', '3444', '3133', '3593', '7301', '3449', '558', '5788', '3592', '3821', '3822']		False		False	False	3558,3452,3467,3451,3134,914,2000,7409,8993,3444,3133,3593,7301,3449,558,5788,3592,3821,3822	True		qval	True	missing	False	42	True	20	0	1892	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NATURAL_KILLER_CELL_ACTIVATION	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	e22621a919fd	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8608630952380952	0.90390625	0.9473932898268957	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
1893	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	0.952972974530086	0.960023902761532	up	['7345', '8671', '4200', '9555', '9759', '4718', '7114', '5604', '2023', '11277', '6901', '9611', '5465', '3565', '3630', '6774', '89', '11182', '5207', '863', '2645']		False		False	False	7345,8671,4200,9555,9759,4718,7114,5604,2023,11277,6901,9611,5465,3565,3630,6774,89,11182,5207,863,2645	True		qval	True	missing	False	42	True	23	0	1893	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	d1f3f714fd08	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8626302083333334	0.9001358695652173	0.9537701211712581	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
1894	GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	fgsea_msigdb_C5_GO_BP_entrez	-0.952957302817499	0.960023902761532	down	['10162', '4102', '10062', '4780', '666', '10273', '5071', '207', '5770', '7494', '1649', '10134', '10961', '351', '4779', '8517', '598', '9451']		False		False	False	10162,4102,10062,4780,666,10273,5071,207,5770,7494,1649,10134,10961,351,4779,8517,598,9451	True		qval	True	missing	False	42	True	19	0	1894	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	evidence_perturb	True	4134	True	False	1		0.875	56	64	computed	0.875	f539a94d0192	0.875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.85625	0.9013157894736842	0.944437533785444	0.875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
1895	GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	0.952917806020329	0.960023902761532	up	['5291', '9896', '8871', '5298', '3706']		False		False	False	5291,9896,8871,5298,3706	True		qval	True	missing	False	42	True	7	0	1895	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.875	56	64	computed	0.875	31fea0ad7d34	0.875	0.40625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.921875	0.921875	1.0	0.875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
1896	GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH	GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH	fgsea_msigdb_C5_GO_BP_entrez	0.952885014010575	0.960023902761532	up	['6548', '8111', '7442', '6339', '3777']		False		False	False	6548,8111,7442,6339,3777	True		qval	True	missing	False	42	True	5	0	1896	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	99e128359573	0.96875	0.328125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.928125	0.928125	1.0	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
1897	GOBP_RESPONSE_TO_UV_B	GOBP_RESPONSE_TO_UV_B	fgsea_msigdb_C5_GO_BP_entrez	-0.952547866570116	0.960023902761532	down	['2074', '3713', '1432', '3150', '3592']		False		False	False	2074,3713,1432,3150,3592	True		qval	True	missing	False	42	True	7	0	1897	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_UV_B	evidence_perturb	True	4134	True	False	1		0.921875	59	64	computed	0.921875	86ca17a548d0	0.921875	0.46875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9196428571428571	0.9196428571428571	1.0	0.921875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
